Timesteps,MAPPO (ƛ = 0),MAPPO (ƛ = 0.05),MAPPO (ƛ = 0.10),MAPPO (ƛ = 0) (std),MAPPO (ƛ = 0.05) (std),MAPPO (ƛ = 0.10) (std)
9560000,16.6875,16.6875,15.9375,1.000334444791776,1.0935416468216035,0.9746725245806963
9570000,17.4375,14.8125,15.25,1.0039433743247994,1.1605358979377896,0.9305561810200266
9580000,16.3125,18.1875,16.4375,0.9784311862399849,1.1485482465759176,0.9436841055628986
9590000,16.875,15.75,14.625,0.9380721434220596,1.1679250961309058,0.9580927983994668
9600000,17.375,16.6875,15.25,0.9406317423480527,1.1688627473430784,0.9592917496359665
9610000,15.5,15.5,15.5,0.946494212,1.1617095013458467,0.9534820675613219
9620000,16.3125,17.9375,15.875,0.8891608629657366,1.0587132486259268,0.8971163293204661
9630000,17.5,17.125,13.8125,0.8747151629984473,1.0363456048267146,0.9347517188334892
9640000,17.125,16.1875,15.5625,0.8732947258291498,1.0353313090698075,0.9326960249728169
9650000,18.4375,14.9375,14.875,0.9121057840004022,1.0821189867277785,0.9336390804113535
9660000,17.8125,15.3125,14.75,0.8665540654084735,1.1203688201228297,0.7579470011876086
9670000,16.4375,16.1875,14.4375,0.8611511817089437,1.1214903748670848,0.7445443333797588
9680000,16.8125,15.25,15.75,0.861609881,1.1534477926394424,0.7429173475864735
9690000,16.1875,18.5625,14.75,0.7818201942211777,1.0827722906194581,0.7398165206289298
9700000,16.9375,18.1875,16.1875,0.7805125830128978,1.1130753710370065,0.7333796599134761
9710000,18.3125,16.625,15.6875,0.8187919507547551,1.113287126295228,0.7321143212029376
9720000,16.875,15.6875,16.3125,0.812773495,1.1036467275074506,0.7509841483626983
9730000,16.5,15.5,15.6875,0.812773495,1.1116707163585673,0.6963446225350107
9740000,15.5625,15.625,15.625,0.8330351478007099,1.1293021189487091,0.6764591508426164
9750000,15,16.8125,15.0625,0.9009294370675189,1.1232745388617813,0.6772319686546915
9760000,16.6875,16.5625,16.625,0.8758616447189248,1.1232745388617813,0.7166338788945184
9770000,17.0625,16.3125,16.25,0.8419881029547437,1.1120119522273704,0.7006161338094603
9780000,18.0625,18.25,16,0.8618391396231052,1.128031117738417,0.68396098
9790000,16.8125,16.125,16,0.8560027224954533,1.1159759400858742,0.6873236450927181
9800000,17.1875,18,16.375,0.8243662665219854,1.1043279539543647,0.7029322053689958
9810000,15.875,15.25,14.75,0.8355779755121636,1.1188689896908979,0.6790196671182843
9820000,18.875,16.125,14.8125,0.9091770506798149,1.083669681428918,0.6875457142586917
9830000,17.8125,16.8125,16,0.9160231544782694,1.0616354663940555,0.692011062
9840000,18.625,15.0625,16.125,0.9633551582462365,1.0869276139334263,0.6986234412355276
9850000,15.9375,17.5,16.375,0.9500855413696332,1.1036874095451492,0.7073638988137012
9860000,17.375,16.3125,15.25,0.9514621234783246,1.1030525988906952,0.7057211808197086
9870000,17.125,17.6875,13.125,0.9480702003992884,1.0814964256427926,0.8307142751251142
9880000,17.125,17.4375,16.6875,0.9400014520654463,1.0502056619878033,0.8420094328792069
9890000,17,17.5,14.4375,0.9396861483875105,1.0551022891251902,0.8491697474931403
9900000,16.0625,18.6875,16.1875,0.9524926652205461,1.123812032412617,0.858202897
9910000,15.375,17.9375,14.875,0.9593689743904985,1.127001731275877,0.8656520364880766
9920000,17.8125,16.4375,16.4375,0.9635159401660737,1.1040107784123074,0.8805779719339252
9930000,16.75,17.625,15.625,0.9600987923604754,1.1148891110263082,0.8214417343844893
9940000,16.3125,16.5,14.8125,0.967457193,1.1115515620068976,0.8325175604789603
9950000,16.25,15.375,15.1875,0.9339852697957762,1.0903837772129452,0.8259795864904548
9960000,18,16.9375,14.9375,0.9410039881675386,1.058549959728568,0.8204901114508316
9970000,16.3125,17.6875,15.625,0.9433581339902699,1.065854239,0.7933728966639911
9980000,18.625,18.125,16.5625,0.9950149633542897,1.049647587274527,0.8128149257047191
9990000,16.8125,15.4375,15.75,0.9850375780509606,1.0347847380121924,0.7965668070921683
10000000,17.125,16.5625,16.125,0.9854272222467351,1.0018840011319234,0.7951818134108718
